,order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,mql_id,sr_id,business_segment,lead_type,has_company,business_type,total_order_value,seller_zip_code_prefix,seller_city,seller_state,product_category_name_english,first_contact_date,landing_page_id,origin
37017,54124d9826c024b4b20d530b6bf4d6ee,1,26679d24a4e81ddc13cce48ff1a9d001,9d681c7e12db302cb261e721040dde65,2018-05-25 19:16:08,49.9,18.23,3e4a3f9ecab2d513b6782748c9e0a884,2695de1affa7750089c0455f8ce27021,sports_leisure,online_small,,reseller,68.13,80330,curitiba,PR,sports_leisure,2018-05-04,22c29808c4f815213303f8933030604c,organic_search
37071,54278df0bd16da39d1a04b026396bef6,1,3f31ad7df5482b3e8fcaac6ea060574f,d9a84e1403de8da0c3aa531d6d108ba6,2018-07-25 10:32:41,15.9,15.23,e866f5b284008f65db1641dae437f9c2,4ef15afb4b2723d8f3d81e51ec7afefe,toys,online_medium,,reseller,31.130000000000003,3562,sao paulo,SP,watches_gifts,2018-01-20,ce1a65abd0973638f1c887a6efcfa82d,organic_search
37108,543ab3128139efe78bf5e8006ae25087,1,f819f0c84a64f02d3a5606ca95edd272,7d13fca15225358621be4086e1eb0964,2018-03-06 22:50:29,510.0,70.44,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,580.44,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
37232,547b3cfe3d9a94652532f7e8bfec4f0b,1,46292acbc08d49b95138891146f7287b,c3e1abd72a42fe690fcd89cf5720fe29,2018-06-15 12:57:13,254.97,19.66,4b4234f02431d2179f5d18fd1db0ef8e,d3d1e91a157ea7f90548eef82f1955e3,pet,online_big,,reseller,274.63,13840,mogi guacu,SP,pet_shop,2018-04-16,22c29808c4f815213303f8933030604c,organic_search
37288,549e5c65d1f41cb1c4d307752c3b9eae,1,e988092a8afe5d9393a5c3a7ca17691c,da7039f29f90ce5b4846ffc0fcc93beb,2018-05-28 14:31:54,49.8,7.39,cbcb32994827a5c4ef1b8a630a4fa66e,4ef15afb4b2723d8f3d81e51ec7afefe,audio_video_electronics,online_medium,,reseller,57.19,9041,santo andre,SP,cine_photo,2018-02-25,22c29808c4f815213303f8933030604c,organic_search
37306,54a51314febd38a9bfb89a9f49006289,1,66602b7f5e12ee24dce727845c7fcfd9,ade45994b717ccee333492330fbf037b,2018-08-15 10:31:40,378.0,20.75,080261e4427a081fc6e637b654f590ee,85fc447d336637ba1df43e793199fbc8,audio_video_electronics,online_big,,reseller,398.75,87505,umuarama,PR,telephony,2018-03-07,30077c17f2ec5010a82e37ad8925b95f,social
37312,54a906c3e69c5c9196b82c2722bf40c4,1,8d4dac6177fb8134f26fb4c5cc6c0aff,c70c1b0d8ca86052f45a432a38b73958,2018-05-24 08:15:10,110.0,8.88,7b6ad2297d3beb569ddf3ee1ce22ffa8,060c0a26f19f4d66b42e0d8796688490,health_beauty,online_medium,,reseller,118.88,13186,hortolandia,SP,health_beauty,2018-03-13,22c29808c4f815213303f8933030604c,paid_search
37370,54d0bf2cd634845822e8b0c29f3834ca,1,e83ded7d97b96d338c4e72bb1ff7676c,5dc203c7b84a0e71e878a179de05fb9a,2018-08-10 14:45:17,44.0,23.11,a7aef852029ddd8bba20bf60b536415b,4ef15afb4b2723d8f3d81e51ec7afefe,construction_tools_house_garden,industry,,reseller,67.11,17580,pompeia,SP,garden_tools,2018-03-02,bdaeb752e5c3caa215ebe04c61e22325,organic_search
37397,54e21f5480d90336080ff89ec1ba503e,1,fb979d44fd4269b2ea30e300b66c89f3,c5f7e746b7e6d07def6c0dae9903279b,2018-08-09 04:45:15,49.0,18.14,70e177868d7bc383ce3ea10b6f976ada,d3d1e91a157ea7f90548eef82f1955e3,pet,industry,,reseller,67.14,81350,curitiba,PR,pet_shop,2018-01-12,22c29808c4f815213303f8933030604c,organic_search
37407,54e6d56639c48dcd78037b9ad99178f8,1,a6883f92891e256b926bf8b9c40fbe9f,70c27847eca8195c983ed7e798c56743,2018-04-19 17:51:11,147.0,15.91,fc4166d1b1e192f650ee2d807b54c943,4ef15afb4b2723d8f3d81e51ec7afefe,pet,online_small,,reseller,162.91,20930,rio de janeiro,RJ,pet_shop,2018-01-16,88740e65d5d6b056e0cda098e1ea6313,social
37428,54f060705abd4a776a48a28f9858ca6e,1,121f7f44c9e25be4873ca9296542ebd3,6b90f847357d8981edd79a1eb1bf0acb,2018-06-25 23:59:42,65.5,8.62,8ba72c13888964788024b12e39aef6de,d3d1e91a157ea7f90548eef82f1955e3,construction_tools_house_garden,online_medium,,reseller,74.12,7152,guarulhos,SP,health_beauty,2018-05-16,40dec9f3d5259a3d2dbcdab2114fae47,organic_search
37433,54f3086920092b6c1d80c5db5361e937,1,b482227c47a1f1b99911d7760d17d8b8,89a51f50b8095ea78d5768f34c13a76f,2018-05-07 11:30:39,193.5,19.23,7c3e1a45e4127c0eb25d7a8b7250da5b,060c0a26f19f4d66b42e0d8796688490,health_beauty,online_small,,reseller,212.73,71931,brasilia,DF,perfumery,2017-08-30,fbc24da54d531c6204ae2d17b1090bb1,paid_search
37446,54fb6d834ad868ddda6fd4562d4be5a2,1,77e54bccbb383f52f76910f34d4cda43,ae45df84722b1d15c5f32b23a095746c,2018-06-20 09:57:32,99.99,13.36,dd61b41d5b91a9a09e504f025a87553b,4ef15afb4b2723d8f3d81e51ec7afefe,health_beauty,online_small,,reseller,113.35,3062,sao paulo,SP,health_beauty,2018-01-24,22c29808c4f815213303f8933030604c,organic_search
37536,5535824c4716c782eed6edd2624a79ce,1,7e28b562fde0b95bd515cde17eb9bbb6,d4ffeb15b67e81ff9af2b4252d99fb7e,2018-05-10 18:30:12,58.0,18.91,518f741fa426a51c73533c621e5c8107,de63de0d10a6012430098db33c679b0b,bags_backpacks,online_medium,,reseller,76.91,12943,atibaia,SP,,2018-04-01,22c29808c4f815213303f8933030604c,unknown
37537,5535824c4716c782eed6edd2624a79ce,2,846da0169591ba9433fe3a6ba6ba0373,d4ffeb15b67e81ff9af2b4252d99fb7e,2018-05-10 18:30:12,79.0,18.9,518f741fa426a51c73533c621e5c8107,de63de0d10a6012430098db33c679b0b,bags_backpacks,online_medium,,reseller,195.8,12943,atibaia,SP,housewares,2018-04-01,22c29808c4f815213303f8933030604c,unknown
37551,553b504826f11364a11e938375721a61,1,ecbe1ef7e2903ff8b1d704ba78fa264d,6b3bd31ad8fcda4b2635ec9f3ff2ecdf,2018-04-09 09:09:52,89.1,16.59,a0ab09eb2842e474a3a5aed12e533a2a,d3d1e91a157ea7f90548eef82f1955e3,food_supplement,online_small,,reseller,105.69,22775,rio de janeiro,RJ,sports_leisure,2018-01-22,0d6bc3c00e4e64927cae2e8d9c6a0b9b,paid_search
37552,553ba7f2b59345ea057f5a8062784dfd,1,fc8595227785863846b7daa2ae3f2c9b,db2956745b3a8e9f3785c99f34b5d25e,2018-07-05 12:30:59,139.0,9.66,e84d3444422cda735543114cf5df6b95,de63de0d10a6012430098db33c679b0b,audio_video_electronics,online_medium,,manufacturer,148.66,11600,sao sebastiao,SP,health_beauty,2018-03-13,b76ef37428e6799c421989521c0e5077,unknown
37593,5552927954803697ef5ebf1431693061,1,64b4f32393cbf55be791078e7a2adca0,612170e34b97004b3ba37eae81836b4c,2018-07-27 10:05:09,139.9,16.08,327174d3648a2d047e8940d7d15204ca,6565aa9ce3178a5caf6171827af3a9ba,home_appliances,online_big,,reseller,155.98000000000002,93542,novo hamburgo,RS,watches_gifts,2018-04-03,1ceb590cd1e00c7ee95220971f82693d,organic_search
37628,5561adcb0fd46da4cad3048fa4e7fc00,1,4d071a22b9cc548b64a75075a4c63151,131fcb0a0c9a47bba4474aacff0f14b7,2018-07-02 15:58:17,99.9,9.45,44ebc4e28c99d8aeaead73b4b70cc5e9,9e4d1098a3b0f5da39b0bc48f9876645,home_appliances,online_medium,,reseller,109.35000000000001,1201,sao paulo,SP,home_appliances,2018-04-16,ce1a65abd0973638f1c887a6efcfa82d,paid_search
37648,5570d1c57d34b326bef85dc8ddf0c986,1,121f7f44c9e25be4873ca9296542ebd3,6b90f847357d8981edd79a1eb1bf0acb,2018-06-28 10:15:28,65.5,18.56,8ba72c13888964788024b12e39aef6de,d3d1e91a157ea7f90548eef82f1955e3,construction_tools_house_garden,online_medium,,reseller,84.06,7152,guarulhos,SP,health_beauty,2018-05-16,40dec9f3d5259a3d2dbcdab2114fae47,organic_search
37652,55722f117fa81b20ab36bbfc3c8878dd,1,4613efcec95c18902f5e8b117df56188,26e2c91ef821e1ff8985f408788fe35b,2018-04-12 21:29:36,86.4,19.57,d955b97b28c2966211c9de2fe22fefbd,6565aa9ce3178a5caf6171827af3a9ba,bed_bath_table,online_beginner,,manufacturer,105.97,14940,ibitinga,SP,bed_bath_table,2018-01-04,a0fbc0263cb98bdb0d72b9f9f283a172,direct_traffic
37669,55788c74967dbef64cfde7d1db11e49d,1,6f3b5b605d91b7439c5e3f5a8dffeea7,7d13fca15225358621be4086e1eb0964,2018-05-17 08:58:17,145.0,12.24,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,157.24,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
37682,558266bfba11bf9a23f7634ee0657f43,1,09014e6cd3dd8882e42dcf4dd4f5e305,c510bc1718f0f2961eaa42a23330681a,2018-08-15 19:50:15,38.95,7.53,7bf1f5c2051159d32a588de7a73c8edf,4ef15afb4b2723d8f3d81e51ec7afefe,baby,online_big,,reseller,46.480000000000004,13330,indaiatuba,SP,baby,2018-04-09,b76ef37428e6799c421989521c0e5077,unknown
37700,558bd4996eeddc5e4e29295bcec08e32,1,145978af3e89b318be0b717a0953649a,18e694e0e48ed6f7aa3f24aade5fd697,2018-08-29 17:44:09,20.9,18.25,3461d99a30c72933c66cac4f1c02bd14,d3d1e91a157ea7f90548eef82f1955e3,computers,online_medium,,reseller,39.15,13224,varzea paulista,SP,computers_accessories,2018-03-02,b76ef37428e6799c421989521c0e5077,unknown
37703,558fa371b24282233214767214895e95,1,fe7f10e5c9d36a294333b0c35ccc24ad,cc63f0dd2acba93ffed4fe9f8e0321fa,2018-05-16 14:57:01,99.0,23.27,3cc3bc10218cf509ba24613cda41d940,9e4d1098a3b0f5da39b0bc48f9876645,home_office_furniture,online_beginner,,reseller,122.27,15025,sao jose do rio preto,SP,housewares,2018-04-18,40dec9f3d5259a3d2dbcdab2114fae47,social
37719,559d6842e0a3468f1941683ca901b582,1,1a080577618e7fe4d9ddd8fb2b47a964,7d13fca15225358621be4086e1eb0964,2018-03-18 23:30:28,569.0,25.69,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,594.69,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
37732,55a1bd51649b05cde9220959adebef9b,1,d4999f0bb50fc62456d99006bfd328fb,612170e34b97004b3ba37eae81836b4c,2018-08-03 10:10:20,109.9,22.7,327174d3648a2d047e8940d7d15204ca,6565aa9ce3178a5caf6171827af3a9ba,home_appliances,online_big,,reseller,132.6,93542,novo hamburgo,RS,fixed_telephony,2018-04-03,1ceb590cd1e00c7ee95220971f82693d,organic_search
37744,55a90b35362150673d3546509274be53,1,c8b96022819f31119f1404ad2c3c1059,ce20a2ec1514c25e16f2b5b39bc818f0,2018-08-17 14:30:22,41.0,27.27,0ace14f7dd3d8e29870664c6fa021440,060c0a26f19f4d66b42e0d8796688490,pet,online_medium,,reseller,68.27,5186,sao paulo,SP,pet_shop,2018-01-31,22c29808c4f815213303f8933030604c,organic_search
37745,55a90b35362150673d3546509274be53,2,a996a150a7fd0eba6a177ec84b939b51,ce20a2ec1514c25e16f2b5b39bc818f0,2018-08-17 14:30:22,41.0,27.27,0ace14f7dd3d8e29870664c6fa021440,060c0a26f19f4d66b42e0d8796688490,pet,online_medium,,reseller,136.54,5186,sao paulo,SP,pet_shop,2018-01-31,22c29808c4f815213303f8933030604c,organic_search
37746,55a90b35362150673d3546509274be53,3,bfeb1a1c9d786c80550462f2895a13a4,ce20a2ec1514c25e16f2b5b39bc818f0,2018-08-17 14:30:22,41.0,27.27,0ace14f7dd3d8e29870664c6fa021440,060c0a26f19f4d66b42e0d8796688490,pet,online_medium,,reseller,204.81,5186,sao paulo,SP,pet_shop,2018-01-31,22c29808c4f815213303f8933030604c,organic_search
37763,55af89bd3634844abc96b00c4caa76a5,1,341141693c1995e911d0a5843f7c289b,7d13fca15225358621be4086e1eb0964,2018-08-07 08:30:20,110.0,18.87,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,128.87,14050,ribeirao preto,SP,perfumery,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
37773,55b653f93de6e994b6dda90f615c7a8f,1,8173ca41cdb176462f9ae79821a48404,d566c37fa119d5e66c4e9052e83ee4ea,2018-05-07 13:15:21,35.9,15.23,186f0892f13de5443c0b6d042a6ddde0,495d4e95a8cf8bbf8b432b612a2aa328,sports_leisure,online_big,,reseller,51.129999999999995,4131,sao paulo,SP,sports_leisure,2018-01-26,a7982125ff7aa3b2054c6e44f9d28522,organic_search
37790,55bde651a2c412e983a9ace2f3e05c5d,1,249de764c23f381ef073c7520e0ab799,2ba91c7ad80ff88b23b7db823b43c233,2018-08-15 19:50:16,48.5,7.6,d73084414361442cb1fd4d659b395c38,495d4e95a8cf8bbf8b432b612a2aa328,pet,,,reseller,56.1,13310,itu,SP,pet_shop,2017-12-17,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic
37806,55c53a2d3c60e83064ad06dce6069af5,1,64b4f32393cbf55be791078e7a2adca0,612170e34b97004b3ba37eae81836b4c,2018-07-26 17:31:17,119.9,23.56,327174d3648a2d047e8940d7d15204ca,6565aa9ce3178a5caf6171827af3a9ba,home_appliances,online_big,,reseller,143.46,93542,novo hamburgo,RS,watches_gifts,2018-04-03,1ceb590cd1e00c7ee95220971f82693d,organic_search
37807,55c5a129994903e122566941b7c4189d,1,268feec11ba1349f37164ab1b833aae8,612170e34b97004b3ba37eae81836b4c,2018-07-24 11:44:21,34.5,17.17,327174d3648a2d047e8940d7d15204ca,6565aa9ce3178a5caf6171827af3a9ba,home_appliances,online_big,,reseller,51.67,93542,novo hamburgo,RS,computers_accessories,2018-04-03,1ceb590cd1e00c7ee95220971f82693d,organic_search
37887,55f305618744bee9d9287fa844807280,1,2722b7e5f68e776d18fe901638034e54,3d5d0dc7073a299e31fa718ce1bc00b6,2018-07-04 04:35:12,27.9,24.55,62e44187d92348c552952aa4bf152e90,4ef15afb4b2723d8f3d81e51ec7afefe,health_beauty,online_medium,,reseller,52.45,22785,rio de janeiro,RJ,health_beauty,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,paid_search
37908,55fd9417304208e5b59e67ff2e1c4ae5,1,e83ded7d97b96d338c4e72bb1ff7676c,5dc203c7b84a0e71e878a179de05fb9a,2018-07-03 13:35:12,44.0,62.33,a7aef852029ddd8bba20bf60b536415b,4ef15afb4b2723d8f3d81e51ec7afefe,construction_tools_house_garden,industry,,reseller,106.33,17580,pompeia,SP,garden_tools,2018-03-02,bdaeb752e5c3caa215ebe04c61e22325,organic_search
37919,5601fa41e5818b9941a6bdd21978b6ac,1,2265e8aa066cc6c4528d4be900eb5b64,e819bcfade7b5d88a27325eb6cfd62c5,2018-09-05 23:49:16,17.9,15.58,4151b0029636a1c55afcce9283ac7902,9ae085775a198122c5586fa830ff7f2b,home_decor,industry,,manufacturer,33.48,7242,guarulhos,SP,furniture_decor,2018-02-05,22c29808c4f815213303f8933030604c,organic_search
37921,5601fa41e5818b9941a6bdd21978b6ac,3,2265e8aa066cc6c4528d4be900eb5b64,e819bcfade7b5d88a27325eb6cfd62c5,2018-09-05 23:49:16,17.9,15.58,4151b0029636a1c55afcce9283ac7902,9ae085775a198122c5586fa830ff7f2b,home_decor,industry,,manufacturer,100.44,7242,guarulhos,SP,furniture_decor,2018-02-05,22c29808c4f815213303f8933030604c,organic_search
37922,5601fa41e5818b9941a6bdd21978b6ac,4,2265e8aa066cc6c4528d4be900eb5b64,e819bcfade7b5d88a27325eb6cfd62c5,2018-09-05 23:49:16,17.9,15.58,4151b0029636a1c55afcce9283ac7902,9ae085775a198122c5586fa830ff7f2b,home_decor,industry,,manufacturer,133.92,7242,guarulhos,SP,furniture_decor,2018-02-05,22c29808c4f815213303f8933030604c,organic_search
37923,5601fa41e5818b9941a6bdd21978b6ac,5,2265e8aa066cc6c4528d4be900eb5b64,e819bcfade7b5d88a27325eb6cfd62c5,2018-09-05 23:49:16,17.9,15.58,4151b0029636a1c55afcce9283ac7902,9ae085775a198122c5586fa830ff7f2b,home_decor,industry,,manufacturer,167.39999999999998,7242,guarulhos,SP,furniture_decor,2018-02-05,22c29808c4f815213303f8933030604c,organic_search
37929,56065795dbb3836e5698286b78306226,1,5743cde12b14a481dbc29d4dc336f92c,6b90f847357d8981edd79a1eb1bf0acb,2018-07-30 11:23:35,59.9,13.08,8ba72c13888964788024b12e39aef6de,d3d1e91a157ea7f90548eef82f1955e3,construction_tools_house_garden,online_medium,,reseller,72.98,7152,guarulhos,SP,sports_leisure,2018-05-16,40dec9f3d5259a3d2dbcdab2114fae47,organic_search
37985,56259896085ecf2a38806e4f171032c0,1,3362ea39c2b9a88dc82f2cd6f6838bcc,dfa0c4c6229ab200a4a1336b4d7128ff,2018-06-28 02:37:08,39.0,22.2,ac029f072468dd8c97c15f0a9fa96f00,6565aa9ce3178a5caf6171827af3a9ba,home_decor,online_medium,,reseller,61.2,88085,florianopolis,SC,housewares,2018-04-10,1baca9df5850e5ba75545d8b2eb8d966,paid_search
37986,562693a5d62dbe4b8b988a728efdf02e,1,6f3b5b605d91b7439c5e3f5a8dffeea7,7d13fca15225358621be4086e1eb0964,2018-05-09 03:53:15,145.0,18.89,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,163.89,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
37987,562759780fcad12cd40fa0b1311a4ade,1,261dc97192b478e60fd1318cd0650618,8a432f4e5b471f8da497d7dc517666e2,2018-05-13 21:55:14,39.0,12.79,384008daaa0f14b58912d8648101fdd0,c638112b43f1d1b86dcabb0da720c901,bed_bath_table,online_big,,reseller,51.79,19042,presidente prudente,SP,housewares,2018-02-27,ce1a65abd0973638f1c887a6efcfa82d,organic_search
38005,563374a910b848445e9d0d50a0d65bc7,1,7f6b034a2bb30ba8e1da93017a86bd58,094ced053e257ae8cae57205592d6712,2018-06-14 12:31:40,26.9,18.23,62a081b993506561f522af260073cb18,4ef15afb4b2723d8f3d81e51ec7afefe,health_beauty,online_medium,,reseller,45.129999999999995,14095,ribeirao preto,SP,health_beauty,2018-03-02,4e24f6443807ad2eba56754b0dc91140,direct_traffic
38042,564cffd60596c7076932fbeadbc7b898,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-05-11 18:50:20,110.0,0.0,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,110.0,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
38048,5651013318bbb1532392e6d03480e88d,1,aa765c0a9daeb0541a98ff48ea3ac651,271c58a1d139c45eaf3316107c6d3a3b,2018-07-31 20:05:12,130.0,23.71,3e1d9bee7fa8982cbd0dd0c0aa5ce905,060c0a26f19f4d66b42e0d8796688490,bags_backpacks,online_beginner,,reseller,153.71,3632,sao paulo,SP,baby,2018-02-24,22c29808c4f815213303f8933030604c,organic_search
38054,56580e29cdcf56834efd1a9eb48e5f35,1,4608a449f45011c89095f36265e75ec3,dc7192adf8ba09569261f4a8d576afe0,2018-08-07 10:50:14,98.0,18.79,29ed0987440c24898ae109b05a1d3f8e,4ef15afb4b2723d8f3d81e51ec7afefe,household_utilities,online_medium,,reseller,116.78999999999999,18401,itapeva,SP,small_appliances_home_oven_and_coffee,2018-05-08,b76ef37428e6799c421989521c0e5077,unknown
38099,56703a55199f4784c80fe5e5de71c532,1,c1cf541d5b33a4b04ddc1c3be7aa1c86,01fd077212124329bac32490e8ef80d9,2018-07-23 07:31:30,38.0,10.16,180d9ac0990bb42907fe9cc7aa3eb5a1,85fc447d336637ba1df43e793199fbc8,household_utilities,online_medium,,reseller,48.16,14079,ribeirao preto / sao paulo,SP,health_beauty,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown
38108,567653c46861b54519b6f4cdee500f0a,1,87d6047f661dc87643c40612a6eff3b3,4a1f694197d05fe70026b016a7316b41,2018-08-06 18:10:20,42.99,27.07,503831c6265361a08aa4113b4d867178,4ef15afb4b2723d8f3d81e51ec7afefe,home_decor,online_medium,,reseller,70.06,13920,pedreira,SP,furniture_decor,2018-01-10,ce1a65abd0973638f1c887a6efcfa82d,paid_search
38121,567cb4e829743d8cc4dd3dc72b6d7136,1,7329db39e452f3fa1b4f8285055a8e36,968268a686aa05d1f529fb07dff08130,2018-06-14 17:35:25,176.6,9.0,13c5dfa246046c0beea97e100f32a1a9,9ae085775a198122c5586fa830ff7f2b,stationery,online_big,,reseller,185.6,1530,sao paulo,SP,stationery,2018-01-13,ce1a65abd0973638f1c887a6efcfa82d,referral
38189,56aa3b6b2c30314ee80914fea9543573,1,059edbecfc72eba55fbd079a25c4ab6b,c70a353f02429c00775a46a75fb787da,2018-08-14 20:04:53,35.0,9.0,676207ddcc8087437135a4b461fc07cb,4ef15afb4b2723d8f3d81e51ec7afefe,health_beauty,online_medium,,reseller,44.0,8275,sao paulo,SP,health_beauty,2018-04-08,58326e62183c14b0c03085c33b9fdc44,social
38269,56e26a902ce7881f0a64c34a8192b537,1,e04493d73e69a7e3f63e676d761750e2,da6a60cc8cc724fe51be021ff8be779c,2018-07-27 15:31:22,48.9,19.53,42e452a93e736373dd9281c113eff2b7,495d4e95a8cf8bbf8b432b612a2aa328,books,online_big,,reseller,68.43,28941,sao pedro da aldeia,RJ,books_general_interest,2018-05-12,22c29808c4f815213303f8933030604c,organic_search
38272,56e434b038a40c8b9b03a9b9dcede8f9,1,8f0b605e0b5fe80442a0ea29b25f7c60,7c51de0ab286204ce75ff42bf7c10d92,2018-08-01 12:24:30,114.0,18.9,7f06e90b62b8a276308c2756f5afd601,c638112b43f1d1b86dcabb0da720c901,food_supplement,online_medium,,reseller,132.9,88380,picarras,SC,health_beauty,2018-02-08,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic
38273,56e46d1a61ebb9b86fa914b4007d8a97,1,822935b19e0d2a75de435a84fb302d58,9ac4f14370b1e24ddc58be041b7f99df,2018-04-06 12:48:29,54.88,22.09,37ff30ea1566d0236fbe68c74def55bd,4ef15afb4b2723d8f3d81e51ec7afefe,bags_backpacks,online_medium,,manufacturer,76.97,76330,jaragua,GO,sports_leisure,2018-01-09,30077c17f2ec5010a82e37ad8925b95f,direct_traffic
38278,56e7d463a96db09e951999dd6e74f136,1,afecbd7b41e981fa603c9c008f894f15,ed8cb7b190ceb6067227478e48cf8dde,2018-07-30 04:25:26,49.99,18.45,ffe640179b554e295c167a2f6be528e0,d3d1e91a157ea7f90548eef82f1955e3,home_appliances,industry,,manufacturer,68.44,11015,santos,SP,electronics,2017-10-09,a0fbc0263cb98bdb0d72b9f9f283a172,unknown
38329,5707d7b7dbb169114a7150ed635fd58a,1,36b50a27073385708daa61349abab777,43402bdf22aa2310e8f99e2f94f78628,2018-06-15 19:29:40,89.99,34.49,5f1a8a8fddbc8a5ff4bf0f111dc69ff4,85fc447d336637ba1df43e793199fbc8,home_office_furniture,industry,,manufacturer,124.47999999999999,9434,ribeirao pires,SP,furniture_bedroom,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown
38330,5707d7b7dbb169114a7150ed635fd58a,2,36b50a27073385708daa61349abab777,43402bdf22aa2310e8f99e2f94f78628,2018-06-15 19:29:40,89.99,34.49,5f1a8a8fddbc8a5ff4bf0f111dc69ff4,85fc447d336637ba1df43e793199fbc8,home_office_furniture,industry,,manufacturer,248.95999999999998,9434,ribeirao pires,SP,furniture_bedroom,2018-03-28,b76ef37428e6799c421989521c0e5077,unknown
38375,57234dd70be5134da4994cc77f7d7693,1,99f83ce7f14247f186cb52d73bdd6e79,f3c38ab652836d21de61fb8314b69182,2018-07-30 08:35:15,18.0,17.06,713db6add2b5e85a240d2daffd3e9dab,4ef15afb4b2723d8f3d81e51ec7afefe,computers,online_small,,reseller,35.06,1206,sao paulo,SP,construction_tools_construction,2018-03-19,ce1a65abd0973638f1c887a6efcfa82d,paid_search
38397,57313d913bef6f44066214ef78d4ca65,1,0d43f8d3ba891d985e8087bf048d3f85,05e107217c7266362fd44b75b2cd4cc4,2018-08-28 12:35:23,14.9,7.39,27ce438e6e1f602971ea0443f5d4428e,85fc447d336637ba1df43e793199fbc8,stationery,online_medium,,reseller,22.29,5353,sao paulo - sp,SP,stationery,2018-03-28,ce1a65abd0973638f1c887a6efcfa82d,organic_search
38398,57313d913bef6f44066214ef78d4ca65,2,0d43f8d3ba891d985e8087bf048d3f85,05e107217c7266362fd44b75b2cd4cc4,2018-08-28 12:35:23,14.9,7.39,27ce438e6e1f602971ea0443f5d4428e,85fc447d336637ba1df43e793199fbc8,stationery,online_medium,,reseller,44.58,5353,sao paulo - sp,SP,stationery,2018-03-28,ce1a65abd0973638f1c887a6efcfa82d,organic_search
38410,573b067a37070f89ee054b516f889171,1,c20e9c8a7361bfa0d6530ab73075921b,f46490624488d3ff7ce78613913a7711,2018-08-20 14:15:21,79.0,23.35,98826328c3a60215e53b342560084571,068066e24f0c643eb1d089c7dd20cd73,health_beauty,online_big,,reseller,102.35,7194,guarulhos,SP,health_beauty,2018-04-04,73f31a40697cc90a86c1273563ac230e,other
38428,57490284e3524fb4b1c4112fa966cbde,1,b1ab8c16165f6d66427b01ac9b26e141,ae45df84722b1d15c5f32b23a095746c,2018-06-27 03:31:46,139.99,17.91,dd61b41d5b91a9a09e504f025a87553b,4ef15afb4b2723d8f3d81e51ec7afefe,health_beauty,online_small,,reseller,157.9,3062,sao paulo,SP,health_beauty,2018-01-24,22c29808c4f815213303f8933030604c,organic_search
38488,57665b3fb0f04270d6b333c9d1f80a61,1,d1e422d44f28b10c3899b6f494142de0,dfa0c4c6229ab200a4a1336b4d7128ff,2018-08-06 06:44:37,25.9,15.28,ac029f072468dd8c97c15f0a9fa96f00,6565aa9ce3178a5caf6171827af3a9ba,home_decor,online_medium,,reseller,41.18,88085,florianopolis,SC,housewares,2018-04-10,1baca9df5850e5ba75545d8b2eb8d966,paid_search
38509,5771faae60a2852e55b8cd938a0dab30,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-03-07 20:15:30,128.89,12.4,0b97be8b4b408a3a0780a32e0a143a7f,9ae085775a198122c5586fa830ff7f2b,watches,online_big,,reseller,141.29,14050,ribeirao preto,SP,watches_gifts,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
